"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"88","Binding and uptake of ligands by scavenger receptors(wiki)","0.0903774587985114","0.296357877834675","0.726301020052346","1.37718444757228","169","12","c(""hmdb:HMDB0240347"", ""hmdb:HMDB0243495"")"
"89","Biological oxidations(reactome)","0.0013215859030837","0.0192171589513974","0.591233535390515","1.67045164912408","2","141","c(""hmdb:HMDB0001257"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0001256"", ""hmdb:HMDB0001392"", ""hmdb:HMDB0012880"", ""hmdb:HMDB0006543"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0011723"", ""hmdb:HMDB0059911"", ""hmdb:HMDB0001276"", ""hmdb:HMDB0060015"", ""hmdb:HMDB0015167"", ""hmdb:HMDB0304171"", ""hmdb:HMDB0014716"", ""hmdb:HMDB0259521"", ""hmdb:HMDB0000053"", ""hmdb:HMDB0247882"", ""hmdb:HMDB0006558"", ""hmdb:HMDB0030474"", ""hmdb:HMDB0030479"", ""hmdb:HMDB0030753"", 
""hmdb:HMDB0005781"", ""hmdb:HMDB0041905"", ""hmdb:HMDB0060091"", ""hmdb:HMDB0062644"", ""hmdb:HMDB0002059"", ""hmdb:HMDB0000883"", ""hmdb:HMDB0250806"", ""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"", ""hmdb:HMDB0013195"", ""hmdb:HMDB0006254"", ""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0004073"", ""hmdb:HMDB0000078"", ""hmdb:HMDB0257594"", ""hmdb:HMDB0000870"", ""hmdb:HMDB0014925"", ""hmdb:HMDB0001550"", ""hmdb:HMDB0062625"", 
""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000742"")"
"90","Biomarkers for pyrimidine metabolism disorders(wiki)","0.000513610683102209","0.016968931741659","0.807448097323531","1.84234353726031","0","32","c(""hmdb:HMDB0000630"", ""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000089"", ""hmdb:HMDB0015122"", ""hmdb:HMDB0248553"")"
"91","Biomarkers for urea cycle disorders(wiki)","0.0148641722193747","0.0800781564870851","0.673241667690893","1.55530194620998","28","35","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000679"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0001096"", ""hmdb:HMDB0000904"", ""hmdb:HMDB0250742"", ""hmdb:HMDB0000167"", ""hmdb:HMDB0004041"", ""hmdb:HMDB0250801"")"
"92","Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine(wiki)","0.133056133056133","0.395379531057923","0.630562352561923","1.3212025756801","255","20","c(""hmdb:HMDB0002281"", ""hmdb:HMDB0304198"", ""hmdb:HMDB0001490"", ""hmdb:HMDB0000159"", ""hmdb:HMDB0250791"", ""hmdb:HMDB0304531"")"
"93","Biosynthesis and turnover of 1-deoxy-sphingoid bases(wiki)","0.116928446771379","0.353977925891512","-0.861204163081445","-1.41594817326606","133","4","c(""hmdb:HMDB0062251"", ""hmdb:HMDB0001310"", ""hmdb:HMDB0000161"")"
"94","Biosynthesis of aspirin-triggered D-series resolvins(reactome)","0.00115740740740741","0.016968931741659","0.987078910936779","1.42996918573484","1","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"95","Biosynthesis of D-series resolvins(reactome)","0.00115740740740741","0.016968931741659","0.987078910936779","1.42996918573484","1","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"96","Biosynthesis of DHA-derived SPMs(reactome)","0.00216567406605306","0.0242022401397018","0.951902968341731","1.56692493915919","3","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"97","Biosynthesis of DHA-derived SPMs(wiki)","0.00426439232409382","0.035060674334954","0.901776366929906","1.56482015870094","7","7","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0011691"", ""hmdb:HMDB0250240"")"
"98","Biosynthesis of DHA-derived sulfido conjugates(reactome)","0.00216567406605306","0.0242022401397018","0.951902968341731","1.56692493915919","3","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"99","Biosynthesis of E-series 18(R)-resolvins(reactome)","0.015625","0.0829902694610778","0.927944572748268","1.4831861231493","28","4","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0257163"", ""hmdb:HMDB0257164"")"
"100","Biosynthesis of E-series 18(S)-resolvins(reactome)","0.00813449023861171","0.0511722896570822","0.902458462354872","1.52841145182985","14","6","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0257163"", ""hmdb:HMDB0257164"")"
"101","Biosynthesis of EPA-derived SPMs(reactome)","0.00813449023861171","0.0511722896570822","0.902458462354872","1.52841145182985","14","6","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0257163"", ""hmdb:HMDB0257164"")"
"102","Biosynthesis of EPA-derived SPMs(wiki)","0.0121052631578947","0.0680660675589335","0.861936531220777","1.53353426875031","22","8","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0257163"", ""hmdb:HMDB0257164"")"
"103","Biosynthesis of maresin conjugates in tissue regeneration (MCTR)(reactome)","0.00216567406605306","0.0242022401397018","0.951902968341731","1.56692493915919","3","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"104","Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR)(reactome)","0.00216567406605306","0.0242022401397018","0.951902968341731","1.56692493915919","3","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"105","Biosynthesis of specialized proresolving mediators (SPMs)(reactome)","0.00373532550693703","0.0321673177150791","0.87506494100241","1.61112980511891","6","10","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0257163"", ""hmdb:HMDB0257164"")"
"106","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein(reactome)","0.00410677618069815","0.0350260622334544","0.726310311633464","1.64111128236784","7","30","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0001254"", ""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0000230"", ""hmdb:HMDB0000773"", ""hmdb:HMDB0246275"")"
"107","Biosynthesis of unsaturated fatty acids(kegg)","0.00266524520255864","0.0277425912893893","0.923061686962554","1.60175581047997","4","7","c(""hmdb:HMDB0240771"", ""hmdb:HMDB0240773"", ""hmdb:HMDB0000201"")"
"108","Biotin Metabolism(kegg)","0.0121527777777778","0.0680660675589335","0.977388094139363","1.41593021757194","20","2","c(""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"")"
"109","Biotin metabolism, including IMDs(wiki)","0.00541418516513265","0.0408713382252992","0.924637509312521","1.52204333971958","9","5","c(""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000687"", ""hmdb:HMDB0013773"")"
"110","Biotin transport and metabolism(reactome)","0.0909583107742285","0.297712257035943","0.828204996908874","1.36330603806552","167","5","c(""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"111","Blood group systems biosynthesis(reactome)","0.00115740740740741","0.016968931741659","0.988001845869866","1.43130623032178","1","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"112","Blood group systems biosynthesis(wiki)","0.00115740740740741","0.016968931741659","0.988001845869866","1.43130623032178","1","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"113","BMAL1:CLOCK,NPAS2 activates circadian gene expression(reactome)","0.267895878524946","0.575359913442196","0.701224864294891","1.1876004908852","493","6","c(""hmdb:HMDB0001388"", ""hmdb:HMDB0030964"", ""hmdb:HMDB0001999"", ""hmdb:HMDB0244477"")"
"114","BMAL1:CLOCK,NPAS2 activates circadian gene expression(wiki)","0.267895878524946","0.575359913442196","0.701224864294891","1.1876004908852","493","6","c(""hmdb:HMDB0001388"", ""hmdb:HMDB0030964"", ""hmdb:HMDB0001999"", ""hmdb:HMDB0244477"")"
"115","Butyrate Metabolism(kegg)","0.217592592592593","0.545210818162795","0.841255191508999","1.21871614099795","375","2","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"116","Ca2+ pathway(reactome)","0.0248842592592593","0.117094631103252","0.964794537460611","1.3976860855275","42","2","c(""hmdb:HMDB0001314"", ""hmdb:HMDB0001429"")"
"117","Calmodulin induced events(reactome)","0.213362068965517","0.545210818162795","0.771943145976677","1.23384024821859","395","4","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000058"")"
"118","Caloric restriction and aging(wiki)","0.217592592592593","0.545210818162795","0.841255191508999","1.21871614099795","375","2","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"119","CaM pathway(reactome)","0.213362068965517","0.545210818162795","0.771943145976677","1.23384024821859","395","4","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000058"")"
"120","Cam-PDE 1 activation(reactome)","0.18007662835249","0.485495347564313","0.821329639889197","1.25772304410431","328","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000058"")"
"121","CAMKK2 pathway(wiki)","0.0530925013683634","0.209768591152509","0.902544773788528","1.38208985186859","96","3","c(""hmdb:HMDB0006462"", ""hmdb:HMDB0002655"")"
"122","Cardiac hypertrophic response(wiki)","0.0183299389002037","0.0931728126331269","0.988929889298893","1.31779411721722","26","1","hmdb:HMDB0001314"
"123","Cardiac progenitor differentiation(wiki)","0.00703844071467244","0.046764770890745","0.918207024029575","1.51145813503396","12","5","c(""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"")"
"124","Carnitine metabolism(reactome)","0.0415789473684211","0.170888499235461","0.812063044797871","1.44480070454779","78","8","c(""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"", ""hmdb:HMDB0000062"", ""hmdb:HMDB0062634"")"
"125","Carnitine metabolism(wiki)","0.0415789473684211","0.170888499235461","0.812063044797871","1.44480070454779","78","8","c(""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"", ""hmdb:HMDB0000062"", ""hmdb:HMDB0062634"")"
"126","Carnitine synthesis(reactome)","0.145641580942068","0.420795056337507","0.789279112754159","1.29923024390438","268","5","c(""hmdb:HMDB0000062"", ""hmdb:HMDB0062634"", ""hmdb:HMDB0001161"", ""hmdb:HMDB0001325"", ""hmdb:HMDB0304556"")"
"127","Carnitine synthesis(wiki)","0.241865509761388","0.559762018936351","0.716321795980237","1.2131687848709","445","6","c(""hmdb:HMDB0000062"", ""hmdb:HMDB0062634"", ""hmdb:HMDB0001161"", ""hmdb:HMDB0001325"", ""hmdb:HMDB0304556"", ""hmdb:HMDB0001422"")"
"128","Catecholamine biosynthesis(reactome)","0.00426894343649947","0.035060674334954","0.873910494293786","1.60900429029877","7","10","c(""hmdb:HMDB0002281"", ""hmdb:HMDB0304198"", ""hmdb:HMDB0000027"", ""hmdb:HMDB0257929"")"
"129","Cell Cycle(reactome)","0.0563157894736842","0.220053327150475","0.799037546121127","1.42162608801302","106","8","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"130","Cell Cycle, Mitotic(reactome)","0.0563157894736842","0.220053327150475","0.799037546121127","1.42162608801302","106","8","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"131","Cell recruitment (pro-inflammatory response)(reactome)","0.0779642663779101","0.271900394619637","0.83752831375742","1.37865312508125","143","5","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"132","Cell recruitment (pro-inflammatory response)(wiki)","0.0779642663779101","0.271900394619637","0.83752831375742","1.37865312508125","143","5","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"133","Cell redox homeostasis(reactome)","0.134861407249467","0.398076766157328","0.75512955305014","1.31034920671805","252","7","c(""hmdb:HMDB0001078"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0304312"")"
"134","Cellular response to chemical stress(reactome)","0.0096051227321238","0.0567982924226254","0.844374695974373","1.55462432058375","17","10","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0030964"")"
"135","Cellular response to starvation(reactome)","0.000533049040511727","0.016968931741659","0.939769575677191","1.63074841000773","0","7","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"")"
"136","Cellular responses to stimuli(reactome)","0.000514933058702369","0.016968931741659","0.85075087866809","1.88289401166708","0","27","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000053"", ""hmdb:HMDB0247882"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0030964"")"
"137","Cellular responses to stress(reactome)","0.000514933058702369","0.016968931741659","0.85075087866809","1.88289401166708","0","27","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000053"", ""hmdb:HMDB0247882"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0030964"")"
"138","Ceramide signalling(reactome)","0.196198234894773","0.51717038440316","0.905442804428044","1.20654377429916","288","1","hmdb:HMDB0001565"
"139","Cerebral organic acidurias, including diseases(wiki)","0.284574468085106","0.603227688020723","0.599349037628284","1.17028961088851","534","14","c(""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0062570"", ""hmdb:HMDB0000929"", ""hmdb:HMDB0013609"", ""hmdb:HMDB0030396"", ""hmdb:HMDB0000450"", ""hmdb:HMDB0245508"", ""hmdb:HMDB0000510"", ""hmdb:HMDB0302754"")"
"140","cGMP effects(reactome)","0.0183299389002037","0.0931728126331269","0.988929889298893","1.31779411721722","26","1","hmdb:HMDB0001314"
"141","Cholestasis(wiki)","0.00115740740740741","0.016968931741659","0.987078910936779","1.42996918573484","1","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"142","Cholesterol biosynthesis(reactome)","0.0307414104882459","0.1356598562342","-0.721106461417613","-1.5379139077424","33","15","c(""hmdb:HMDB0302890"", ""hmdb:HMDB0059615"", ""hmdb:HMDB0006842"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0002719"", ""hmdb:HMDB0000032"")"
"143","Cholesterol biosynthesis(wiki)","0.0307414104882459","0.1356598562342","-0.721106461417613","-1.5379139077424","33","15","c(""hmdb:HMDB0302890"", ""hmdb:HMDB0059615"", ""hmdb:HMDB0006842"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0002719"", ""hmdb:HMDB0000032"")"
"144","Cholesterol biosynthesis via desmosterol(reactome)","0.0276338514680484","0.124433821953485","-0.875016547657769","-1.56025773690616","31","6","c(""hmdb:HMDB0302890"", ""hmdb:HMDB0059615"", ""hmdb:HMDB0006842"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0002719"")"
"145","Cholesterol biosynthesis via lathosterol(reactome)","0.068936170212766","0.257458454647256","-0.915974145891043","-1.42237916100277","80","3","c(""hmdb:HMDB0006505"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0000032"")"
"146","Cholesterol biosynthesis with skeletal dysplasias(wiki)","0.0036003600360036","0.0321396774126757","-0.890342934355865","-1.6856868619378","3","9","c(""hmdb:HMDB0302890"", ""hmdb:HMDB0059615"", ""hmdb:HMDB0006842"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0002719"", ""hmdb:HMDB0002027"", ""hmdb:HMDB0000032"")"
"147","Cholesterol metabolism(wiki)","0.0785013380909902","0.271900394619637","-0.702767162708882","-1.42892754398945","87","12","c(""hmdb:HMDB0302890"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0002719"", ""hmdb:HMDB0000032"")"
"148","Cholesterol metabolism with Bloch and Kandutsch-Russell pathways(wiki)","0.00713648528099911","0.0472392719719866","-0.81554657989346","-1.65824050020234","7","12","c(""hmdb:HMDB0302890"", ""hmdb:HMDB0059615"", ""hmdb:HMDB0006842"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0002719"", ""hmdb:HMDB0000921"", ""hmdb:HMDB0000032"")"
"149","Cholesterol synthesis disorders(wiki)","0.0598911070780399","0.23183162528372","-0.796276699445822","-1.46386116661728","65","8","c(""hmdb:HMDB0302890"", ""hmdb:HMDB0006505"", ""hmdb:HMDB0006271"", ""hmdb:HMDB0002719"", ""hmdb:HMDB0000032"")"
"150","Chromosomal and microsatellite instability in colorectal cancer(wiki)","0.240188383045526","0.559762018936351","-0.840793724042455","-1.23692403417004","305","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"151","Chromosome Maintenance(reactome)","0.0779642663779101","0.271900394619637","0.83752831375742","1.37865312508125","143","5","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"152","Citric Acid Cycle(kegg)","0.0229885057471264","0.110819590204898","0.940450902851542","1.44013647495378","41","3","c(""hmdb:HMDB0304324"", ""hmdb:HMDB0000962"", ""hmdb:HMDB0304823"")"
"153","Citric acid cycle (TCA cycle)(reactome)","0.0269396551724138","0.122540893015031","0.910227676684914","1.4548682093879","49","4","c(""hmdb:HMDB0304324"", ""hmdb:HMDB0001429"")"
"154","Citric acid cycle and respiratory electron transport(wiki)","0.00107238605898123","0.016968931741659","0.905784395056837","1.68701213217554","1","11","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0304324"", ""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"")"
"155","Class C/3 (Metabotropic glutamate/pheromone receptors)(reactome)","0.00154083204930663","0.0209303423105965","0.723998599453594","1.67636064034508","2","36","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0029723"")"
"156","Cleavage of the damaged purine(reactome)","0.0656182212581345","0.248265457284397","0.822780177914774","1.39346762063941","120","6","c(""hmdb:HMDB0000034"", ""hmdb:HMDB0000157"", ""hmdb:HMDB0002032"")"
"157","Cleavage of the damaged pyrimidine(reactome)","0.231372549019608","0.559762018936351","-0.887453874538745","-1.18194686013047","353","1","hmdb:HMDB0004816"
"158","Cobalamin (Cbl) metabolism(reactome)","0.0360991379310345","0.152113707101319","0.899837354500955","1.43826077169078","66","4","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000742"")"
"159","Cobalamin (Cbl, vitamin B12) transport and metabolism(reactome)","0.0270709258256632","0.12282307522948","0.889645713715159","1.4644434382475","49","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000742"")"
"160","Conjugation of benzoate with glycine(reactome)","0.178126691932864","0.485495347564313","0.770269445569457","1.26793848141654","328","5","c(""hmdb:HMDB0011723"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"161","COX reactions(reactome)","0.240188383045526","0.559762018936351","-0.840793724042455","-1.23692403417004","305","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"162","Creatine metabolism(reactome)","0.00526315789473684","0.0400722837135758","0.880111805548708","1.56587122746622","9","8","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000562"")"
"163","Creatine metabolism(wiki)","0.00526315789473684","0.0400722837135758","0.880111805548708","1.56587122746622","9","8","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000562"")"
"164","Creatine pathway(wiki)","0.00105485232067511","0.016968931741659","0.869935080421132","1.72007487922024","1","15","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000162"", ""hmdb:HMDB0003411"", ""hmdb:HMDB0251528"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000562"")"
"165","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling(reactome)","0.241702127659574","0.559762018936351","-0.811634349030471","-1.260354115445","283","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"166","Cysteine and methionine catabolism(wiki)","0.0788381742738589","0.271900394619637","0.63627615368992","1.38844052323548","151","25","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000251"", ""hmdb:HMDB0000099"", ""hmdb:HMDB0000455"", ""hmdb:HMDB0303077"", ""hmdb:HMDB0000742"", ""hmdb:HMDB0304277"")"
"167","Cysteine formation from homocysteine(reactome)","0.134861407249467","0.398076766157328","0.755757356147839","1.3114386108974","252","7","c(""hmdb:HMDB0000099"", ""hmdb:HMDB0000455"", ""hmdb:HMDB0303077"", ""hmdb:HMDB0000742"")"
"168","Cytochrome P450 - arranged by substrate type(reactome)","0.225308641975309","0.559762018936351","-0.406038467317005","-1.13693759752224","218","58","c(""hmdb:HMDB0246256"", ""hmdb:HMDB0246080"", ""hmdb:HMDB0002585"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000626"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000478"", ""hmdb:HMDB0000438"", ""hmdb:HMDB0000411"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0000348"", ""hmdb:HMDB0242506"", ""hmdb:HMDB0006719"", ""hmdb:HMDB0000876"")"
